pid,date,Condition,Image,problem_Order,HOO_Position,Simplification,trialElapsedTime,finalNumerator,finalDenominator,true_final_numerator,true_final_denominator,Correct
wpi6173102fk4950044,2024-11-07_19h33.11.265,Incongruent,IC8.png,15,Right,Yes,36.0501,62.0,42.0,25,21,FALSE
wpi6173102fk4950044,2024-11-07_19h33.11.265,Incongruent,IC4.png,16,Left,No,25.8807,49.0,16.0,49,16,TRUE
wpi6173102fk4950044,2024-11-07_19h33.11.265,Incongruent,IC9.png,17,Right,Yes,21.9646,29.0,42.0,43,14,FALSE
wpi6173102fk4950044,2024-11-07_19h33.11.265,Incongruent,IC7.png,18,Right,Yes,20.398,19.0,10.0,19,10,TRUE
wpi6173102fk4950044,2024-11-07_19h33.11.265,Incongruent,IC12.png,19,Right,No,19.5978,140.0,24.0,73,12,FALSE
wpi6173102fk4950044,2024-11-07_19h33.11.265,Incongruent,IC2.png,20,Left,Yes,29.9795,56.0,42.0,41,21,FALSE
wpi6173102fk4950044,2024-11-07_19h33.11.265,Incongruent,IC1.png,21,Left,Yes,21.0489,97.0,24.0,29,4,FALSE
wpi6173102fk4950044,2024-11-07_19h33.11.265,Incongruent,IC10.png,22,Right,No,15.2637,37.0,16.0,37,16,TRUE
wpi6173102fk4950044,2024-11-07_19h33.11.265,Incongruent,IC3.png,23,Left,Yes,27.6644,160.0,72.0,89,36,FALSE
wpi6173102fk4950044,2024-11-07_19h33.11.265,Incongruent,IC5.png,24,Left,No,20.132,52.0,54.0,29,18,FALSE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,P4.png,1,Left,No,67.5518,71.0,12.0,71,12,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,P6.png,2,Left,No,44.3778,49.0,24.0,49,24,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,P10.png,3,Right,No,50.5625,43.0,12.0,43,12,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,P2.png,4,Left,Yes,128.6471,28.0,15.0,28,15,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,P3.png,5,Left,Yes,74.4093,25.0,20.0,21,20,FALSE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,P11.png,6,Right,No,99.5755,23.0,18.0,23,18,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,P8.png,7,Right,Yes,25.1887,41.0,20.0,41,20,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,P5.png,8,Left,No,27.2588,31.0,24.0,31,24,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,P9.png,9,Right,Yes,27.6787,33.0,14.0,33,14,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,P7.png,10,Right,Yes,35.3498,67.0,9.0,67,9,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,P1.png,11,Left,Yes,26.9187,31.0,20.0,31,20,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,P12.png,12,Right,No,19.5691,51.0,28.0,51,28,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,IC11.png,13,Right,No,22.4253,19.0,24.0,19,24,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,IC5.png,14,Left,No,18.3742,29.0,18.0,29,18,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,IC8.png,15,Right,Yes,21.0035,25.0,21.0,25,21,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,IC1.png,16,Left,Yes,19.0518,29.0,4.0,29,4,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,IC10.png,17,Right,No,13.8526,37.0,16.0,37,16,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,IC6.png,18,Left,No,22.976,37.0,30.0,37,30,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,IC9.png,19,Right,Yes,26.3831,43.0,14.0,43,14,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,IC4.png,20,Left,No,18.3698,49.0,16.0,49,16,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,IC12.png,21,Right,No,21.505,73.0,12.0,73,12,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,IC7.png,22,Right,Yes,22.3393,19.0,10.0,19,10,TRUE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,IC2.png,23,Left,Yes,25.7356,51.0,21.0,41,21,FALSE
wpi6173152o923x6087,2024-11-13_15h47.21.515,Incongruent,IC3.png,24,Left,Yes,28.98,89.0,36.0,89,36,TRUE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,P8.png,1,Right,Yes,31.5312,6.0,4.0,41,20,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,P12.png,2,Right,No,41.0302,57.0,20.0,51,28,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,P3.png,3,Left,Yes,30.3802,41.0,20.0,21,20,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,P10.png,4,Right,No,29.2371,59.0,21.0,43,12,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,P2.png,5,Left,Yes,22.4968,42.0,15.0,28,15,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,P4.png,6,Left,No,38.7111,149.0,60.0,71,12,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,P6.png,7,Left,No,14.0164,21.0,6.0,49,24,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,P7.png,8,Right,Yes,55.9329,83.0,45.0,67,9,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,P9.png,9,Right,Yes,85.1806,89.0,54.0,33,14,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,P11.png,10,Right,No,17.7271,67.0,90.0,23,18,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,P1.png,11,Left,Yes,93.9186,82.0,40.0,31,20,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,P5.png,12,Left,No,18.4489,127.0,8.0,31,24,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,CC5.png,13,Left,No,39.4437,41.0,45.0,29,18,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,CC8.png,14,Right,Yes,31.2876,71.0,24.0,25,21,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,CC2.png,15,Left,Yes,20.2462,26.0,21.0,41,21,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,CC7.png,16,Right,Yes,197.5776,187.0,160.0,19,10,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,CC10.png,17,Right,No,30.1283,262.0,160.0,37,16,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,CC9.png,18,Right,Yes,29.2502,59.0,18.0,43,14,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,CC4.png,19,Left,No,91.5298,73.0,112.0,49,16,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,CC1.png,20,Left,Yes,66.4401,229.0,54.0,29,4,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,CC12.png,21,Right,No,68.243,61.0,84.0,73,12,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,CC3.png,22,Left,Yes,22.7035,49.0,16.0,89,36,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,CC11.png,23,Right,No,18.0938,77.0,12.0,19,24,FALSE
wpi61731p98h6309774,2024-11-18_22h35.11.496,Congruent,CC6.png,24,Left,No,12.0117,19.0,10.0,37,30,FALSE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,P8.png,1,Right,Yes,49.3921,31.0,20.0,41,20,FALSE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,P4.png,2,Left,No,13.386,71.0,12.0,71,12,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,P10.png,3,Right,No,18.1767,43.0,12.0,43,12,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,P6.png,4,Left,No,33.521,49.0,24.0,49,24,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,P5.png,5,Left,No,15.3031,31.0,24.0,31,24,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,P3.png,6,Left,Yes,37.8911,63.0,60.0,21,20,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,P12.png,7,Right,No,26.618,51.0,28.0,51,28,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,P11.png,8,Right,No,23.2147,23.0,18.0,23,18,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,P9.png,9,Right,Yes,46.4701,109.0,12.0,33,14,FALSE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,P7.png,10,Right,Yes,30.8073,67.0,9.0,67,9,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,P2.png,11,Left,Yes,34.8011,112.0,60.0,28,15,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,P1.png,12,Left,Yes,39.0222,31.0,20.0,31,20,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,IC4.png,13,Left,No,15.3271,49.0,16.0,49,16,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,IC3.png,14,Left,Yes,45.6838,89.0,36.0,89,36,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,IC2.png,15,Left,Yes,35.3185,41.0,21.0,41,21,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,IC6.png,16,Left,No,29.0972,37.0,30.0,37,30,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,IC11.png,17,Right,No,17.114,19.0,24.0,19,24,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,IC9.png,18,Right,Yes,41.6322,43.0,14.0,43,14,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,IC10.png,19,Right,No,14.1824,37.0,16.0,37,16,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,IC8.png,20,Right,Yes,30.6388,25.0,21.0,25,21,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,IC7.png,21,Right,Yes,10.4682,38.0,20.0,19,10,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,IC1.png,22,Left,Yes,32.8936,29.0,4.0,29,4,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,IC5.png,23,Left,No,16.0703,29.0,18.0,29,18,TRUE
wpi61731u428574p274,2024-11-12_11h44.53.378,Incongruent,IC12.png,24,Right,No,22.3902,73.0,12.0,73,12,TRUE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,P2.png,1,Left,Yes,31.3921,40.0,20.0,28,15,FALSE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,P12.png,2,Right,No,29.1793,18.0,18.0,51,28,FALSE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,P11.png,3,Right,No,66.5455,23.0,18.0,23,18,TRUE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,P7.png,4,Right,Yes,26.2642,134.0,18.0,67,9,TRUE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,P9.png,5,Right,Yes,30.478,97.0,42.0,33,14,FALSE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,P1.png,6,Left,Yes,15.4314,31.0,20.0,31,20,TRUE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,P6.png,7,Left,No,26.235,49.0,24.0,49,24,TRUE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,P5.png,8,Left,No,30.2125,15.5,12.0,31,24,TRUE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,P3.png,9,Left,Yes,28.2643,63.0,60.0,21,20,TRUE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,P8.png,10,Right,Yes,20.7978,41.0,20.0,41,20,TRUE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,P4.png,11,Left,No,12.9678,71.0,12.0,71,12,TRUE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,P10.png,12,Right,No,16.1826,43.0,12.0,43,12,TRUE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,IC11.png,13,Right,No,17.222,9.5,12.0,19,24,TRUE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,IC2.png,14,Left,Yes,62.4304,82.0,42.0,41,21,TRUE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,IC5.png,15,Left,No,20.3302,14.5,9.0,29,18,TRUE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,IC7.png,16,Right,Yes,16.9001,38.0,20.0,19,10,TRUE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,IC8.png,17,Right,Yes,24.896,50.0,42.0,25,21,TRUE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,IC3.png,18,Left,Yes,24.3184,169.0,36.0,89,36,FALSE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,IC4.png,19,Left,No,13.999,51.0,16.0,49,16,FALSE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,IC9.png,20,Right,Yes,30.8267,134.0,42.0,43,14,FALSE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,IC12.png,21,Right,No,19.7646,73.0,12.0,73,12,TRUE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,IC6.png,22,Left,No,20.9981,37.0,30.0,37,30,TRUE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,IC10.png,23,Right,No,13.8016,37.0,16.0,37,16,TRUE
wpi61731yu427650316,2024-11-12_11h23.42.966,Incongruent,IC1.png,24,Left,Yes,18.2651,87.0,12.0,29,4,TRUE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,P1.png,1,Left,Yes,24.635,3.0,2.0,31,20,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,P8.png,2,Right,Yes,41.847,32.0,20.0,41,20,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,P4.png,3,Left,No,21.393,62.0,12.0,71,12,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,P2.png,4,Left,Yes,69.382,47.0,20.0,28,15,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,P5.png,5,Left,No,46.773,52.0,24.0,31,24,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,P7.png,6,Right,Yes,41.542,203.0,18.0,67,9,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,P9.png,7,Right,Yes,55.624,180.0,21.0,33,14,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,P6.png,8,Left,No,17.158,91.0,12.0,49,24,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,P10.png,9,Right,No,43.138,109.0,6.0,43,12,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,P11.png,10,Right,No,33.584,56.0,9.0,23,18,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,P3.png,11,Left,Yes,17.29,145.0,20.0,21,20,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,P12.png,12,Right,No,59.326,438.0,24.0,51,28,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,IC1.png,13,Left,Yes,41.444,82.0,12.0,29,4,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,IC2.png,14,Left,Yes,82.134,33.0,14.0,41,21,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,IC12.png,15,Right,No,40.302,37.0,24.0,73,12,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,IC3.png,16,Left,Yes,26.317,256.0,18.0,89,36,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,IC4.png,17,Left,No,30.396,135.0,16.0,49,16,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,IC8.png,18,Right,Yes,35.408,175.0,21.0,25,21,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,IC11.png,19,Right,No,21.93,23.0,12.0,19,24,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,IC9.png,20,Right,Yes,24.316,186.0,21.0,43,14,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,IC5.png,21,Left,No,40.185,104.0,18.0,29,18,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,IC6.png,22,Left,No,43.968,87.0,10.0,37,30,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,IC7.png,23,Right,Yes,15.622,245.0,20.0,19,10,FALSE
wpi617321252q35c400,2024-11-20_13h09.39.978,Incongruent,IC10.png,24,Right,No,42.264,247.0,16.0,37,16,FALSE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,P11.png,1,Right,No,61.2735,23.0,18.0,23,18,TRUE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,P4.png,2,Left,No,20.4213,71.0,12.0,71,12,TRUE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,P1.png,3,Left,Yes,11.4588,31.0,20.0,31,20,TRUE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,P6.png,4,Left,No,28.5799,49.0,24.0,49,24,TRUE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,P12.png,5,Right,No,49.3553,24.0,14.0,51,28,FALSE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,P7.png,6,Right,Yes,40.778,134.0,18.0,67,9,TRUE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,P3.png,7,Left,Yes,42.4646,29.0,20.0,21,20,FALSE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,P9.png,8,Right,Yes,30.6134,35.0,14.0,33,14,FALSE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,P5.png,9,Left,No,22.2389,31.0,24.0,31,24,TRUE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,P10.png,10,Right,No,23.3164,43.0,12.0,43,12,TRUE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,P8.png,11,Right,Yes,29.3836,37.0,20.0,41,20,FALSE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,P2.png,12,Left,Yes,43.6653,40.0,15.0,28,15,FALSE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,CC3.png,13,Left,Yes,31.9254,89.0,36.0,89,36,TRUE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,CC4.png,14,Left,No,22.2085,49.0,16.0,49,16,TRUE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,CC8.png,15,Right,Yes,26.1661,26.0,21.0,25,21,FALSE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,CC11.png,16,Right,No,49.562,19.0,24.0,19,24,TRUE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,CC12.png,17,Right,No,30.0106,73.0,12.0,73,12,TRUE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,CC6.png,18,Left,No,33.0223,37.0,30.0,37,30,TRUE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,CC9.png,19,Right,Yes,64.8984,234.0,42.0,43,14,FALSE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,CC5.png,20,Left,No,22.1027,29.0,18.0,29,18,TRUE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,CC2.png,21,Left,Yes,58.9545,41.0,21.0,41,21,TRUE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,CC1.png,22,Left,Yes,26.511,87.0,12.0,29,4,TRUE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,CC7.png,23,Right,Yes,14.8325,38.0,20.0,19,10,TRUE
wpi617321k3341129z9,2024-11-20_15h25.17.465,Congruent,CC10.png,24,Right,No,9.3592,37.0,16.0,37,16,TRUE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,P7.png,1,Right,Yes,221.5138,311.0,54.0,67,9,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,P2.png,2,Left,Yes,200.1686,181.0,60.0,28,15,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,P9.png,3,Right,Yes,103.0882,145.0,42.0,33,14,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,P1.png,4,Left,Yes,77.0945,53.0,20.0,31,20,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,P3.png,5,Left,Yes,62.7564,127.0,60.0,21,20,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,P11.png,6,Right,No,147.0771,141.0,54.0,23,18,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,P4.png,7,Left,No,47.9103,63.0,12.0,71,12,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,P8.png,8,Right,Yes,72.1605,118.0,40.0,41,20,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,P5.png,9,Left,No,64.9275,85.0,24.0,31,24,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,P10.png,10,Right,No,34.7876,52.0,12.0,43,12,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,P12.png,11,Right,No,121.9687,166.0,56.0,51,28,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,P6.png,12,Left,No,84.0522,82.0,24.0,49,24,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,IC12.png,13,Right,No,31.3148,65.0,12.0,73,12,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,IC9.png,14,Right,Yes,70.1508,169.0,42.0,43,14,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,IC1.png,15,Left,Yes,43.7617,89.0,12.0,29,4,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,IC5.png,16,Left,No,49.3916,65.0,18.0,29,18,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,IC3.png,17,Left,Yes,83.1203,131.0,36.0,89,36,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,IC10.png,18,Right,No,76.3205,102.0,32.0,37,16,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,IC6.png,19,Left,No,51.9569,65.0,30.0,37,30,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,IC8.png,20,Right,Yes,56.0905,101.0,42.0,25,21,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,IC7.png,21,Right,Yes,47.3256,122.0,40.0,19,10,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,IC11.png,22,Right,No,39.7252,52.0,24.0,19,24,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,IC2.png,23,Left,Yes,249.0901,127.0,42.0,41,21,FALSE
wpi61732e040001i696,2024-11-19_13h30.07.684,Incongruent,IC4.png,24,Left,No,37.4227,75.0,16.0,49,16,FALSE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,P2.png,1,Left,Yes,76.7898,92,60.0,28,15,FALSE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,P4.png,2,Left,No,11.5621,71,12.0,71,12,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,P12.png,3,Right,No,44.7986,51,28.0,51,28,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,P5.png,4,Left,No,24.5275,31,24.0,31,24,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,P7.png,5,Right,Yes,19.6816,7/3,3.0,67,9,FALSE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,P6.png,6,Left,No,18.9657,49,24.0,49,24,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,P10.png,7,Right,No,29.8654,43,12.0,43,12,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,P11.png,8,Right,No,20.6913,23,18.0,23,18,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,P8.png,9,Right,Yes,16.9816,41,20.0,41,20,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,P9.png,10,Right,Yes,62.0157,33,14.0,33,14,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,P3.png,11,Left,Yes,30.2474,20,20.0,21,20,FALSE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,P1.png,12,Left,Yes,16.999,31,20.0,31,20,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,IC9.png,13,Right,Yes,29.3178,41,14.0,43,14,FALSE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,IC11.png,14,Right,No,32.2151,19,24.0,19,24,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,IC4.png,15,Left,No,16.1611,49,16.0,49,16,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,IC10.png,16,Right,No,13.8158,37,16.0,37,16,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,IC12.png,17,Right,No,22.7654,73,12.0,73,12,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,IC7.png,18,Right,Yes,11.2652,19,10.0,19,10,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,IC5.png,19,Left,No,16.0657,29,18.0,29,18,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,IC8.png,20,Right,Yes,43.5822,25,21.0,25,21,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,IC3.png,21,Left,Yes,57.5316,89,36.0,89,36,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,IC6.png,22,Left,No,23.9315,37,30.0,37,30,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,IC2.png,23,Left,Yes,33.9985,41,21.0,41,21,TRUE
wpi61732f06186998p5,2024-11-19_19h34.20.379,Incongruent,IC1.png,24,Left,Yes,23.3152,81,12.0,29,4,FALSE
wpi61732n11706z1483,2024-11-20_11h18.11.132,Congruent,P1.png,1,Left,Yes,26.573,31.0,20.0,31,20,TRUE
wpi61732n11706z1483,2024-11-20_11h18.11.132,Congruent,P7.png,2,Right,Yes,82.447,59.0,3.0,67,9,FALSE
wpi61732n11706z1483,2024-11-20_11h18.11.132,Congruent,P6.png,3,Left,No,74.614,49.0,24.0,49,24,TRUE
wpi61732n11706z1483,2024-11-20_11h18.11.132,Congruent,P3.png,4,Left,Yes,38.6322,12.0,15.0,21,20,FALSE
